"","panelist","panel","year","url"
"211","RND. Matouš Hrdinka, Ph.D.","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"212","RNDr. Petr Ježek, DrSc.","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"213","doc. MUDr. Mgr. Marek Mráz, Ph.D.","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"214","MUDr. Petr Müller, Ph.D.","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"215","Mgr. Olga Šebestová Janoušková, Ph.D.","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"216","MUDr. Pavel Vodička, CSc.","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"217","doc. MVDr. Aleš Hampl, CSc. (předseda)","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"218","PharmDr. Šárka Kubinová, Ph.D. (místopředsedkyně)","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"219","prof. MUDr. Julie Dobrovolná, Ph.D.","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"220","Mgr. Martin Horák, Ph.D.","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"221","doc. PharmDr. Jan Korábečný, Ph.D.","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"222","doc. RNDr. Michal Masařík, Ph.D.","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"223","prof. PharmDr. Kamil Musílek, Ph.D.","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"224","prof. PharmDr. Petr Pávek, Ph.D.","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"225","MUDr. Martin Rossmeisl, Ph.D.","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"226","Ing. Markéta Tesařová, Ph.D.","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum (Medical Physiology and Neuroscience, Diagnostics and Therapy, Translational research) - P305",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"227","prof. Ing. Kamil Kuča, Ph.D. (předseda)","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"228","prof. RNDr. Pavel Anzenbacher, DrSc. (místopředseda)","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"229","prof. PharmDr. Petr Babula, Ph.D.","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"230","prof. RNDr. Viktor Brabec, DrSc.","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"231","prof. MUDr. Mgr. Milan Jirsa, CSc.","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"232","doc. PharmDr. Jana Rudá, Ph.D.","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"233","prof. MUDr. Ondřej Slanař, Ph.D.","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"234","doc. PharmDr. Ondřej Soukup, Ph.D.","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"235","prof. PharmDr. František Štaud, Ph.D.","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"236","doc. Ing. Kateřina Valentová, Ph.D.","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"237","RNDr. Viktorie Vlachová, DrSc. ","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika (Pharmacology, Toxicology, Medical Biochemistry, Medical Biophysics) - P306",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"238","Dr. Phil. Tomáš Pavlíček, Ph.D. (předseda)","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"239","doc. Mgr. Michaela Fišerová, Ph.D. (místopředsedkyně)","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"240","doc. Mgr. Hynek Bartoš, Ph.D.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"241","Mgr. Ing. Martin Brabec, Ph.D.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"242","doc. Mgr. Tomáš Hejduk, Ph.D.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"243","prof. PhDr. Tomáš Petráček, Ph.D., Th.D.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"244","doc. PhDr. Marek Picha, Ph.D.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"245","doc. Jana Plátová, Ph.D.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"246","prof. Karel Thein, Ph.D.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"247","Mgr. Filip Tvrdý, Ph.D.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"248","doc. David Vopřada, Dr.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"249","doc. PhDr. David Zbíral, Ph.D.","Filosofie, teologie, religionistika (Philosophy, Theology, Religious Studies) - P401",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"250","prof. Ing. Martin Macháček, Ph.D. et Ph.D. (předseda)","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"251","doc. Ing. Tomáš Formánek, Ph.D. (místopředseda)","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"252","PhDr. Michal Bauer, Ph.D.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"253","Jaromír Baxa, Ph.D.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"254","prof. Ing. Jan Čadil, Ph.D.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"255","doc. RNDr. Lenka Komárková, Ph.D.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"256","doc. RNDr. Michal Pešta, Ph.D., M.Sc.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"257","doc. Ing. Rostislav Staněk, Ph.D.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"258","doc. Ing. Luboš Střelec, Ph.D.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"259","prof. Ing. Tomáš Tichý, Ph.D.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"260","prof. RNDr. Jiří Witzany, Ph.D.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"261","PhDr. Jan Zápal, Ph.D.","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum (Economic Sciences, Macroeconomics, Microeconomics, Econometrics except Financial Econometrics, Quantitative Methods in Economics except Operational Research) - P402",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"262","Ing. Martin Srholec, Ph.D. (předseda)","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"263","prof. Ing. Karel Janda, M.A., Dr., Ph.D. (místopředseda)","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"264","doc. Ing. Eduard Baumöhl, Ph.D.","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"265","doc. RNDr. Martin Branda, Ph.D.","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"266","prof. RNDr. Ing. Michal Černý, Ph.D.","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"267","doc. PhDr. Adam Geršl, Ph.D.","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"268","doc. Ing. Petr Houdek, Ph.D.","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"269","doc. Ing. Svatopluk Kapounek, Ph.D.","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"270","doc. Ing. Aleš Kresta, Ph.D.","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"271","prof. Dr. Ing. Drahomíra Pavelková ","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"272","doc. Ing. Martin Pělucha, Ph.D.","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"273","prof. Ing. Luboš Smutka, Ph.D.","Podnikové a manažerské vědy, finance, finanční ekonometrie a operační výzkum (Business and Management Science, Finance, Financial Econometrics and Operational Research) - P403",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"274","prof. PhDr. Jan Jirák, Ph.D. (předseda)","Sociologie, demografie, sociální geografie a mediální studia (Sociology, Demography, Social Geography and Media Studies) - P404",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"275","PhDr. Hana Hašková, Ph.D. (místopředsedkyně)","Sociologie, demografie, sociální geografie a mediální studia (Sociology, Demography, Social Geography and Media Studies) - P404",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"276","doc. Mgr. Martin Hájek, Ph.D.","Sociologie, demografie, sociální geografie a mediální studia (Sociology, Demography, Social Geography and Media Studies) - P404",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"277","doc. Dr. Ing. Jiří Horák ","Sociologie, demografie, sociální geografie a mediální studia (Sociology, Demography, Social Geography and Media Studies) - P404",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"278","MA, Mphil Bernadette Nadya Jaworsky, Ph.D.","Sociologie, demografie, sociální geografie a mediální studia (Sociology, Demography, Social Geography and Media Studies) - P404",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"279","doc. Mgr. Soňa Kalenda, Ph.D.","Sociologie, demografie, sociální geografie a mediální studia (Sociology, Demography, Social Geography and Media Studies) - P404",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
