"panel_code","panel_name","first_name","last_name","titles","member_type","affiliation","year","url"
NA,"Sociologie","Jiří","Kabele","Doc. PhDr.",NA,"Univerzita Karlova v Praze Fakulta sociálních věd Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Jaroslava","Kadeřábková","PhDr. CSc.",NA,"Vysoká škola ekonomická v Praze Fakulta národohospodářská Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Martin","Kreidl","PhDr. M. A. Ph. D.",NA,", Západočeská univerzita v Plzni Fakulta filozofická Plzeň","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Petr","Matějů","Prof. PhDr. PhD. v. v. i.",NA,"Sociologický ústav AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Karel","Müller","Doc. Ing. CSc.",NA,"Univerzita Karlova v Praze Fakulta humanitních studií Praha 5","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Pavel","Navrátil","PhDr. Ph. D.",NA,"Masarykova univerzita Fakulta sociálních studií Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Igor","Nosál","PhDr. Ph. D.",NA,"Masarykova univerzita Fakulta sociálních studií Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Petr","Pavlík","Ing. Ph. D.",NA,"Univerzita Karlova v Praze Fakulta humanitních studií Praha 5","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","et","Klára","Mgr. Mgr. Ph. D. v. v. i.",NA,"Plecitá Sociologický ústav AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Dan","Ryšavý","Mgr. Ph. D.",NA,"Univerzita Palackého v Olomouci Filozofická fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Marek","Skovajsa","PhDr. M. A. Ph. D. v. v. i.",NA,", Sociologický ústav AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Bohuslav","Šalanda","Doc. PhDr. CSc.",NA,"Univerzita Pardubice Fakulta filozofická Pardubice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Iva","Šmídová","PhDr. Ph. D.",NA,"Masarykova univerzita Fakulta sociálních studií Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Jiří","Šubrt","Doc. PhDr. CSc.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Ivana","Čornejová","Doc. PhDr. CSc.",NA,"Univerzita Karlova v Praze Ústav dějin Univerzity Karlovy a archiv Univerzity Karlovy Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Zdeněk","Dragoun","PhDr.",NA,"Národní památkový ústav Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Petr","Drda","PhDr. v. v. i.",NA,"Archeologický ústav AV ČR, Praha, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Josef","Grulich","PhDr. Ph. D.",NA,"Jihočeská univerzita v Českých Budějovicích Filozofická fakulta České Budějovice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Milan","Hlavačka","Doc. PhDr. CSc.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Libor","Jan","Mgr. PhD.",NA,"Masarykova univerzita Filozofická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Bohuslav","Klíma","Doc. PhDr. CSc.",NA,"Masarykova univerzita Pedagogická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Tomáš","Krejčík","Doc. PhDr. CSc.",NA,"Ostravská univerzita v Ostravě Filozofická fakulta Ostrava 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Milena","Lenderová","Prof. PhDr. CSc.",NA,"Univerzita Pardubice Fakulta filozofická Pardubice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Václav","Matoušek","Doc. PhDr. CSc.",NA,"Univerzita Karlova v Praze Fakulta humanitních studií Praha 5","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Hana","Pátková","Doc. PhDr. Ph. D.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Stanislav","Stuchlík","Prof. PhDr. CSc.",NA,"Slezská univerzita v Opavě Filozoficko-přírodovědecká fakulta Opava","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Jaroslav","Tejral","Doc. PhDr. DrSc. v. v. i.",NA,"Archeologický ústav AV ČR, Brno, Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Lubomír","Tyllner","Prof. PhDr. CSc. v. v. i.",NA,"Etnologický ústav AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","Petr","Vorel","Prof. PhDr. CSc.",NA,"Východočeské muzeum Pardubice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Historické vědy, národopis","František","Vrhel","Doc. PhDr. CSc.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Daša","Bartoňková","Doc. PhDr. CSc.",NA,"Masarykova univerzita Filozofická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Jana","Bartůňková","Doc. PhDr. CSc.",NA,"Univerzita Hradec Králové Pedagogická fakulta Hradec Králové","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Michal","Bauer","Doc. PaedDr. Ph. D.",NA,"Jihočeská univerzita v Českých Budějovicích Filozofická fakulta České Budějovice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Vlasta","Hlavičková","Doc. PhDr. CSc.",NA,"Vysoká škola ekonomická v Praze Fakulta mezinárodních vztahů Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Jana","Hoffmannová","Doc. PhDr. DrSc. v. v. i.",NA,"Ústav pro jazyk český AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Jiří","Holý","Prof. PhDr. DrSc.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Tomáš","Hoskovec","Doc. RNDr. CSc.",NA,"Masarykova univerzita Filozofická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Ilona","Janyšková","PhDr. CSc. v. v. i.",NA,"Ústav pro jazyk český AV ČR, Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Pavel","Kolář","Doc. PhDr. CSc.",NA,"Slezská univerzita v Opavě Filozoficko-přírodovědecká fakulta Opava","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Jaroslav","Kovář","PhDr. CSc.",NA,"Masarykova univerzita Filozofická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Oldřich","Král","Prof. PhDr. CSc.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Jarmila","Panevová","Prof. PhDr. DrSc.",NA,"Univerzita Karlova v Praze Matematicko-fyzikální fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Václav","Petrbok","PhDr. Ph. D. v. v. i.",NA,"Ústav pro českou literaturu AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Michal","Přibáň","Mgr. Ph. D. v. v. i.",NA,"Ústav pro českou literaturu AV ČR, Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Irena","Přibylová","PhDr. PhD.",NA,"Masarykova univerzita Pedagogická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Hana","Srpová","PhDr. CSc.",NA,"Ostravská univerzita v Ostravě Filozofická fakulta Ostrava 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Jana","Svobodová","Prof. PhDr. CSc.",NA,"Ostravská univerzita v Ostravě Ostrava 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filologie","Hana","Šedinová","PhDr. v. v. i.",NA,"Filosofický ústav AV ČR, Kabinet pro klasická studia Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Vojtěch","Gajda","Doc. PhDr. CSc.",NA,"Ostravská univerzita v Ostravě Pedagogická fakulta Ostrava","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Ilona","Gillernová","PhDr. CSc.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Milan","Hejný","Prof. RNDr. CSc.",NA,"Univerzita Karlova v Praze Pedagogická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Vladimír","Kebza","Doc. PhDr. CSc.",NA,"Státní zdravotní ústav Praha 10","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Miloš","Kučera","Doc. PhDr. CSc.",NA,"Univerzita Karlova v Praze Pedagogická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Pavel","Mühlpachr","Doc. PhDr. Ph. D. Mgr.",NA,"Masarykova univerzita Pedagogická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Michaela","Píšová","Doc. PhDr. Ph. M. A.",NA,"D, Univerzita Pardubice Fakulta filozofická Pardubice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Milada","Rabušicová","Doc. PhDr. Ph. D.",NA,"Masarykova univerzita Filozofická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Evžen","Řehulka","Doc. PhDr. CSc.",NA,"Masarykova univerzita Pedagogická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Julius","Sekera","Doc. PhDr. CSc.",NA,"Ostravská univerzita v Ostravě Pedagogická fakulta Ostrava","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Eva","Souralová","Doc. PhDr. Ph. D.",NA,"Univerzita Palackého v Olomouci Pedagogická fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Jitka","Šimíčková-Čížková","Doc. PhDr. CSc.",NA,"Ostravská Univerzita Pedagogická fakulta Ostrava","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Vlastimil","Švec","Prof. PhDr. CSc.",NA,"Univerzita Tomáše Bati ve Zlíně Fakulta humanitních studií Zlím","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Mojmír","Tyrlík","Doc. PhDr. Ph. D.",NA,"Masarykova univerzita Filozofická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Alena","Vališová","Doc. PhDr. CSc.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Psychologie, pedagogika","Helena","Záškodná","Doc. PhDr. CSc.",NA,"Jihočeská univerzita v Českých Budějovicích Zdravotně sociální fakulta České Budějovice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Karolina","Adamová","Prof. JUDr. PhDr. CSc. v. v. i.",NA,"Ústav státu a práva AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Martin","Boháček","Doc. JUDr. CSc.",NA,"Vysoká škola ekonomická v Praze Fakulta mezinárodních vztahů Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Bořivoj","Hnízdo","Doc. PhDr.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Drahomíra","Houbová","JUDr. CSc.",NA,"Masarykova univerzita Právnická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Marie","Karfíková","Doc. JUDr. CSc.",NA,"Univerzita Karlova v Praze Právnická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Michal","Klíma","Prof. PhDr. CSc.",NA,"Vysoká škola ekonomická v Praze Fakulta mezinárodních vztahů Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Tatiana","Machalová","Doc. PhDr. CSc.",NA,", Masarykova univerzita Právnická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Ján","Matejka","JUDr. Ph. D. v. v. i.",NA,"Ústav státu a práva AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","František","Novák","JUDr. CSc. v. v. i.",NA,"Ústav státu a práva AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Monika","Pauknerová","Prof. JUDr. CSc. v. v. i.",NA,"Ústav státu a práva AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Jana","Reschová","Doc. JUDr. CSc.",NA,"Vysoká škola ekonomická v Praze Fakulta mezinárodních vztahů Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Lenka","Rovná","Prof. Dr. CSc.",NA,"Univerzita Karlova v Praze Fakulta sociálních věd Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Právní vědy, politologie","Milan","Znoj","Doc. PhDr. Ing. CSc.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Estetika, hudební věda a vědy o umění","Jarmila","Doubravová","Prof. PhDr. CSc.",NA,"Praha 10","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Estetika, hudební věda a vědy o umění","Roman","Dykast","PhDr. CSc.",NA,"Akademie múzických umění v Praze Hudební fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Estetika, hudební věda a vědy o umění","Leoš","Faltus","Prof. PhDr.",NA,"Janáčkova akademie múzických umění v Brně Hudební fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Estetika, hudební věda a vědy o umění","Július","Gajdoš","Prof. PhDr. PhD.",NA,"Masarykova univerzita Filozofická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Estetika, hudební věda a vědy o umění","Jana","Hlaváčková","PhDr.",NA,"Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Estetika, hudební věda a vědy o umění","Ondřej","Jakubec","Mgr. Ph. D.",NA,"Muzeum umění Olomouc, státní příspěvková organizace Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Estetika, hudební věda a vědy o umění","Petra","Hanáková","PhDr. Ph. D.",NA,", Univerzita Karlova v Praze Filozofická fakulta Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Estetika, hudební věda a vědy o umění","Vojtěch","Lahoda","Doc. PhDr. CSc. v. v. i.",NA,"Ústav dějin umění AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
